text,section,UMAP1,UMAP2
"Ball Notes. - Yankees 5, Orioles 2: At Baltimore, Orlando Hernandez pitched seven innings of five-hit ball to become the first Yankees starter to open the season 8-0 since Bob Wickman in 1993.",Sports,3.8527541900861486,1.9221811849502595
"USC pitches shutout. the second-longest active winning streak among Division 1-A schools behind Boise State's 13. Matt Leinart completed 20 of 31 passes for 231 yards and two touchdowns without being intercepted, leaving the game for good late in the third quarter. He has passed for two or more TDs in 14 straight games. The Rams (0-2) hadn't been blanked since losing to ...",Sports,0.1416043087105443,-1.433875505265805
Wing failure costs Lopez second place at Monza. Jose Maria Lopez lost what would have been the best result of his rookie FIA F3000 season when he was pitched into a spectacular accident after his front wing fell off.,Sports,2.375708942041843,0.38658180421867677
Orioles' Bedard Won't Pitch Again in 2004 (AP). AP - Orioles rookie left-hander Erik Bedard has been shut down for the remainder of the year after pitching more than 133 innings in his first full season following elbow ligament replacement surgery.,Sports,-12.913058634175808,3.2334445077804594
Halladay Throws Another Simulated Game (AP). AP - Toronto ace Roy Halladay threw 25 pitches Sunday during his second simulated game in four days.,Sports,5.093598131761997,2.1878822404769926
Phillies Sweep Woeful Mets With 4-2 Win (AP). AP - Vicente Padilla pitched 6 2-3 shutout innings in his best start since coming off the disabled list and led the Philadelphia Phillies over the New York Mets 4-2 Sunday to complete a three-game sweep.,Sports,3.174333338366001,3.6916876394180327
"Angels 11, White Sox 0. Bartolo Colon pitched seven sharp innings, Garret Anderson drove in three runs and the Anaheim Angels beat the Chicago White Sox 11-0 Sunday.",Sports,2.7661494060616185,3.5240378934768706
"NL Wrap: Pierre Hits, Burnett Pitches Marlins to Easy Win. NEW YORK (Reuters) - Juan Pierre had three hits and A.J. Burnett pitched eight solid innings as the Florida Marlins salvaged a split of their key four-game series against the Chicago Cubs with an 11-1 win in the series finale in National League play Sunday.",Sports,4.815609936342685,2.278616483869937
"Orange joins 3G fray with pitch to early adopters. Orange joined the Christmas scramble for customers willing to experiment with new 3G services yesterday, offering four handsets, a competitively priced service and a target of four million customers, split between Britain and France, within two years.",Business,-9.327849741353543,-3.6967198293777437
Mariners Blank Bosox. Gil Meche pitches a five-hitter for his second career shutout and Raul Ibanez hits a two-run shot to lead Seattle over Boston 2-0 Sunday.,Sports,2.061737541780918,2.1601431924728423
"Baseball-Pierre Hits, Burnett Pitches Marlins to Easy Win. Juan Pierre had three hits and AJ Burnett pitched eight solid innings as the Florida Marlins salvaged a split of their key four-game series against the Chicago Cubs with an 11-1 win in the series finale in National League play Sunday.",Sports,3.8924225165705373,2.5826216298965483
"NL Wrap: Easy Win for Marlins, Bonds Hits 699th Homer. NEW YORK (Reuters) - Juan Pierre had three hits and AJ Burnett pitched eight solid innings to help the Florida Marlins salvage a split of their four-game series against the Chicago Cubs with an 11-1 rout in the National League (NL) Sunday.",Sports,4.781996314154117,2.2385249692825346
"MS, Apple pitch music at mobile phone makers. &lt;strong&gt;Opinion&lt;/strong&gt; Deals with network operators make more sense",Sci/Tech,-9.087585802449734,-3.5040788095565767
Meche Shuts Out Red Sox; Colon Wins 15th (AP). AP - The Boston Red Sox were beating up on pitchers #151; until they ran into Gil Meche.,Sports,3.7564665942649533,3.3958800393966704
"MS, Apple pitch music at mobile phone makers. Opinion Microsoft has begun to try and win over the hearts, minds and hardware of mobile phone vendors in a bid to dominate the emerging market for music downloads on handsets.",Sci/Tech,-9.072948809041531,-3.3721177023025484
"Chen Gets Rare Win As Os Beat Blue Jays. TORONTO - Bruce Chen pitched his first complete game to win for the first time in over two years, and Rafael Palmeiro homered during a five-run opening inning to lead the Baltimore Orioles past the Toronto Blue Jays 9-1 Monday night.",Sports,2.7279042049507787,2.8797960836319
"Monday #39;s AL Capsules. Bruce Chen pitched his first complete game for his first victory in over two years, and Rafael Palmeiro homered during a five-run opening inning, leading the Baltimore Orioles past the Toronto Blue Jays 9-1 Monday night.",Sports,3.07725584946677,1.7071192819503815
"AL Wrap: Ford, Radke Help Twins Sweep Tigers. NEW YORK (Reuters) - Lew Ford homered and drove in a pair of runs and Brad Radke pitched seven strong innings to lead the streaking Minnesota Twins to a 5-3 road win over the Detroit Tigers in American League action on Monday.",Sports,4.801154856310337,1.8929563123611481
"NEC announces fault tolerant four-way server. NEC Solutions has announced a four-way, high-availability server it #39;s pitching to enterprises as, among other things, the hardware to host virtual systems such as those made possible by Microsoft #39;s upcoming Virtual Server 2005.",Sci/Tech,2.500868444071262,-2.9423038404556245
"Rangers #39; relief pitcher throws chair at Oakland fans. OAKLAND, Calif. -- Texas reliever Frank Francisco threw a chair at a fan in a lower box to the left of the Rangers #39; bullpen along the right-field line in the ninth inning against the Oakland Athletics on Monday night.",Sports,4.323591594324558,0.9847665388015778
"Angels Clobber Mariners 5-1 (AP). AP - Kelvim Escobar pitched seven strong innings and Garret Anderson hit a three-run homer, leading the Anaheim Angels to a 5-1 win over the Seattle Mariners on Monday night.",Sports,3.2528105422119786,3.7926421720413237
"Back in the game. Norton Reamer, a man with a third act, is back in business. Reamer, once the head of Putnam Investments and later the founder of United Asset Management Corp. in Boston, is in charge of a new company aimed at financing private money-management firms. Asset Management Finance Corp. pitches a new spin on an old concept that once built his UAM ...",Business,1.4377239986519506,-0.4110535126300781
"Marlins rally past Expos as home team _ in Chicago. quot;If you got to play in Comiskey or if we got to play in Alaska, it doesn #39;t matter, quot; starting pitcher Josh Beckett said.",Sports,3.84307993270561,-1.5125716369720428
Baseball Roundup: Brawl Hurts Fans. Texas Rangers pitcher Frank Francisco allegedly hurled a chair at some fans heckling the Ranger bullpen after the Rangers hit a ninth inning game tying homer in Oakland.,Sports,5.110812191591709,0.48614620751419374
"Tech firms pitch new options plan. NEW YORK (CNN/Money) - A band of tech companies will present an alternative method for valuing stock options that would provide lower expenses to the companies than legislation currently under review, according to a report published Tuesday.",Sci/Tech,-9.050328607930691,-3.384154979524228
This Date in Baseball for Sept. 15 (AP). AP - 1912 #151; Joe Wood of the Boston Red Sox pitched his 16th consecutive victory to tie Walter Johnson's record as he beat the St. Louis Browns 2-1.,Sports,4.211503003464191,2.040980632963565
"Texas Rangers Reliever Charged with Assaulting Fan. SAN FRANCISCO (Reuters) - A Texas Rangers relief pitcher was arrested and charged with assault after flinging a chair into the stands and injuring a woman during a baseball game in Oakland, California, officials said on Tuesday.",Sports,6.068127994165867,-0.14589436390719107
Texas Pitcher Arrested After Throwing Chair Into Stands. Relief pitcher Frank Francisco was arrested Tuesday on a charge of aggravated battery after he threw a chair that hit two fans during Monday's Rangers-Athletics game.,Sports,6.5195204063515355,0.018325265112307754
"Rockies Terminate Neagle's Contract. DENVER (Sports Network) - Colorado terminated the contract of pitcher Denny Neagle on Monday, three days after he was ticketed for soliciting a women for oral sex.",Sports,6.232697133646457,-0.7413941066833465
"NY Yankees at Kansas City, 2:10 PM. KANSAS CITY, Missouri (Ticker) -- The New York Yankees hope to recover from another pitching collapse when they face the Kansas City Royals at Kauffman Stadium in the second game of their series.",Sports,2.7643367096047093,0.2704689461616547
Bonds should get his chance in Milwaukee. Barry Bonds didn #39;t have to worry about another quot;not-in-my-ballpark quot; manager ordering his team to pitch around the San Francisco slugger.,Sports,-12.642373438252957,2.7012534696487456
"Bonds Should Get Shot at 700 in Milwaukee (AP). AP - Barry Bonds didn't have to worry about another ""not-in-my-ballpark"" manager ordering his team to pitch around the San Francisco slugger. Ned Yost of the Milwaukee Brewers swore he wouldn't hold another walk-fest for Bonds, who entered a three-game series at Miller Park on Tuesday night one home run shy of joining Babe Ruth and Hank Aaron in the 700-homer club.",Sports,-12.53094613112405,2.8131890851882964
Devil Rays Cool Off Red Sox 5-2 (AP). AP - Rookie Scott Kazmir outpitched Pedro Martinez to lead the Tampa Bay Devil Rays over Boston 5-2 Tuesday night and sent the Red Sox to consecutive losses for the first time in more than five weeks.,Sports,3.0111199065308263,3.719750936689761
"Yanks Widen Lead Over BoSox to Four Games (AP). AP - Mike Mussina pitched three-hit ball for eight innings and struck out a season-high 11, leading the New York Yankees over the Kansas City Royals 4-0 Tuesday night.",Sports,3.643301431761234,3.4554298478988676
"Devil Rays 5, Red Sox 2. Rookie Scott Kazmir outpitched Pedro Martinez to lead the Tampa Bay Devil Rays over Boston 5-2 Tuesday night and sent the Red Sox to consecutive losses for the first time in more than five weeks.",Sports,2.799072150812595,3.595468815031436
"METS 7, BRAVES 0 Benson Gets 4-Hit Shutout. ris Benson, whose quot;tired shoulder quot; briefly symbolized the Mets #39; season-long troubles, pitched a four-hit shutout last night as the Mets beat the Atlanta Braves, 7-0, at Shea Stadium.",Sports,3.531007979736774,1.008169229689029
"Mussina Stymies Royals. Mike Mussina pitches three-hit ball for eight innings and strikes out a season-high 11 as the Yankees blank Kansas City, 4-0, Tuesday night and boost the margin over second-place Boston to four games.",Sports,2.0288144394020726,1.467712457838443
"Tuesday #39;s AL Capsules. Mike Mussina pitched three-hit ball for eight innings and struck out a season-high 11, leading the New York Yankees over the Kansas City Royals 4-0 Tuesday night.",Sports,3.184354786501377,1.596462662878421
"Mussina pitches Yanks by Royals. KANSAS CITY, Mo. - Mike Mussina pitched three-hit baseball for eight innings and struck out a season-high 11, leading the New York Yankees past the Kansas City Royals, 4-0, Tuesday night.",Sports,4.720719759092777,1.6813674528030427
"Mariners Edge Angels 3-2 (AP). AP - Bobby Madritsch pitched shutout ball into the ninth inning to beat Jarrod Washburn, and the Seattle Mariners hung on to defeat the Anaheim Angels 3-2 Tuesday night.",Sports,3.348970298395603,3.9065945703414946
"Dodgers Defeat Padres 6-3 (AP). AP - Jose Lima pitched into the seventh inning, Jayson Werth homered for the third game in a row and the Los Angeles Dodgers beat the San Diego Padres 6-3 Tuesday night.",Sports,3.3705775781731298,3.932338054838565
"Madritsch, M #39;s deflate Angels; Ichiro up to 232. The reasons for Mariners pitcher Bobby Madritsch #39;s remarkable rebirth from baseball #39;s scrap heap to mound renown become more apparent with each outing.",Sports,2.7721241756539037,-1.1553176086517303
"Rays are spoilsports. Kevin Millar, at the center of a scrum of New York media types seeking some back-page material for the weekend Red Sox-Yankees series, insisted before last night's first pitch that his team's focus had not strayed ahead to the pinstripers.",Sports,-11.191961641683132,2.7936933595565825
"Mussina muzzles Royals. Mike Mussina pitched three-hit ball for eight innings and struck out a season-high 11, leading the New York Yankees over the Royals, 4-0, last night in Kansas City.",Sports,2.5946395441155126,1.6626110631851228
Rookie Kazmir outduels Pedro. Scott Kazmir had a cool confidence in a tough environment for baseball #39;s youngest pitcher and a sense of wonder that he had succeeded in it.,Sports,3.1935517831902196,-1.2781991403671233
"Bonds propels Giants with arm, not bat. Barry Bonds swung at nine pitches and none of them left the ballpark. He made one spectacular throw and it saved the game. quot;Tonight, he did it with his arm, quot; winning pitcher",Sports,2.6984717889885594,-0.5439134877296417
"GNOME: We have feature parity with Windows. An upgraded GNOME desktop environment for Linux and Unix is due for release this Wednesday, with its authors pitching enhanced features for end-users and a commitment to make hardware quot;just work quot;.",Sci/Tech,2.5072882219414403,-2.623607580003354
"Throw lands pitcher in jail. Incidents between baseball players and fans have long been part of the game. But they seem to be getting uglier with each year, and an imbroglio Monday night in Oakland, Calif.",Sports,1.4304598613838841,-0.6332454722496001
"Tomlinson Says Chargers Want Brees Back (AP). AP - The day after the San Diego Chargers assured themselves of their first winning season since 1995, LaDainian Tomlinson made a pitch for the front office to bring back quarterback Drew Brees next year.",Sports,-9.970218058003933,-3.6898462217422456
T-Mobile to battle iPod with music smart phone. T-Mobile is pitching its against the likes of Apple and Creative with a new smart phone specifically (nominally) designed for digital music playback.,Sci/Tech,2.5299147411446263,-2.948706809815976
"Yankees bounce back. After ending a career-worst five-game losing skid last week, the right-hander held the Kansas City Royals to three hits in eight innings Tuesday night, pitching the New York Yankees to a 4-0 victory.",Sports,2.1126563593010594,0.7742648083595307
"Yankees widen their lead. Jason Giambi made his first start since July 23, Mike Mussina pitched three-hit ball for eight innings, and the New York Yankees beat the host Kansas City Royals, 4-0, to increase their AL East lead to four games over the Boston Red Sox.",Sports,2.1026579185585668,2.1040287572769194
"Rays hand Sox second straight loss. The Red Sox lose back-to-back games for the first time in more than five weeks, after a 5-to-2 loss to the Tampa Bay Devil Rays. Rookie Scott Kazmir outpitched Pedro Martinez to lead Tampa Bay.",Sports,2.3395582481484105,2.7922139722732573
"Dennis Semrau: Still at 699, Bonds draws mixed crowd. He is a fantasy baseball general manager #39;s dream and an opposing pitcher #39;s worst nightmare. Arguably the finest player of his generation, Barry Bonds is a sure-fire Hall of Famer",Sports,3.2468174143891027,-0.9413932006927459
"Phillies 9, Reds 1. Brett Myers pitched six solid innings and drove in the go-ahead run as the Philadelphia Phillies salvaged the final game of their three-game series against the Cincinnati Reds with a 9-1 win Wednesday afternoon.",Sports,2.8816070004563024,3.2013285715011626
"Jeter Leads Yankees Past Royals 3-0. Javier Vazquez pitched the New York Yankees to their second consecutive shutout, and Derek Jeter homered and doubled twice Wednesday in a 3-0 victory over the Kansas City Royals.",Sports,2.280306224451511,1.9575927812484772
"DA still determining charges, if any. OAKLAND, Calif. -- Prosecutors are expected to ask for a continuance in the case of Rangers relief pitcher Frank Francisco at a preliminary court hearing scheduled for Wednesday afternoon.",Sports,5.678539995775669,-1.138973776635739
Blue Jays Beat Orioles 3-0 to End Skid (AP). AP - Ted Lilly pitched eight scoreless innings and the Toronto Blue Jays ended a four-game losing skid with a 3-0 victory over the Baltimore Orioles on Wednesday night.,Sports,3.5721831365685155,3.484060819807437
"Riley, O's Take Loss. Ted Lilly pitches eight scoreless innings and the Blue Jays end a four-game losing skid with a 3-0 victory over the Orioles on Wednesday.",Sports,2.1140643402199437,1.1746459562210114
"Throw the book at ... everybody. No doubt that Frank Francisco should have the book thrown at him for what he did in Oakland Monday night. But for that matter, so should the rest of us, for condoning the type of behavior that preceded the Texas Rangers relief pitcher #39;s errant toss.",Sports,2.091815356836765,-2.059768263635251
"Padres Defeat Dodgers 7-3 (AP). AP - Brian Lawrence settled down after a shaky start to pitch six solid innings, and Brian Giles had three hits including a tiebreaking homer Wednesday night to lead the San Diego Padres over the Los Angeles Dodgers 7-3.",Sports,-13.135779734029324,2.923926885786441
"Mariners Edge Angels 1-0 (AP). AP - Ryan Franklin ended an 11-game losing streak, outpitching John Lackey to lead the Seattle Mariners to a 1-0 win over the Anaheim Angels on Wednesday night.",Sports,3.3176935359100987,3.9459574777511626
"Bush Campaign Trail Stops at White House (AP). AP - Enmeshed in his re-election campaign, President Bush rarely spends a full day at the White House. But even when he does, presidential politics and campaign pitches remain close at hand.",World,1.3338428779701879,-1.1705725830169647
Big Unit Becomes All-Time Lefty Strikeout King. PHOENIX (Sports Network) - Randy Johnson became the all-time major league strikeout leader among left-handed pitchers on a night he led the Arizona Diamondbacks to a 3-2 win over the Colorado Rockies in the third of a four- game set at Bank One Ballpark.,Sports,4.234888289795368,1.5257820445922883
"Bush Campaign Trail Stops at White House. WASHINGTON - Enmeshed in his re-election campaign, President Bush rarely spends a full day at the White House. But even when he does, presidential politics and campaign pitches remain close at hand...",World,0.9677354141335179,-1.3433656137557952
"Bonds remains shy of 700, but Giants still win big. Bonds sent the first pitch he saw to the right-field warning track Wednesday night, then didn #39;t come close again in San Francisco #39;s 8-1 rout of the Milwaukee Brewers.",Sports,-10.90575539626077,2.9415863115219145
"Frequent flingers. With last night's start, Tim Wakefield moved past Roger Clemens into second place on the club's all-time list for most pitching appearances. The top five on the list:",Sports,3.0482186122994115,-0.48010358625373534
Arizona's Johnson Becomes All-Time Lefty Strikeout King. PHOENIX (Sports Network) - Randy Johnson became the all-time major league strikeout leader among left-handed pitchers on a night he led the Arizona Diamondbacks to a 3-2 win over the Colorado Rockies in the third of a four- game set at Bank One Ballpark.,Sports,4.362109844313114,1.7231853563217194
"Rockies Terminate Neagle's Contract (AP). AP - Denny Neagle's contract was terminated by the Colorado Rockies on Monday, three days after the oft-injured pitcher was cited for solicitation.",Sports,6.669499759302585,-0.7979266684623687
"FIRST-PERSON: Rangers pitcher should sit out a year. MULKEYTOWN, Ill. (BP)--Maybe he watches too much professional wrestling. Maybe he #39;s really Bobby Knight #39;s illegitimate son.",Sports,2.886006717310398,-1.8366679590316741
"MLB player arrested. A brawl erupted between fans and Texas Rangers players in a game on Monday, September 13 against the Oakland Athletics at the Coliseum, which resulted in Rangers rookie pitcher Frank Francisco being arrested and charged with aggravated battery for heaving",Sports,6.050032739267795,-0.24095756226501158
"Lohse Continues Roll. Kyle Lohse pitches seven sharp innings as the Twins beat the White Sox, 10-1, Thursday for their ninth straight victory.",Sports,1.9003797813515355,0.947012003126529
American League Game Summary - Anaheim at Seattle. Moyer lost to the Angels for the third time this season. His 10-game skid combined with Ryan Franklin #39;s 11-game slide that was just ended Wednesday night represents the first time since 1972 that two pitchers,Sports,3.326292042360752,0.8017591792968781
"Brushing off the buzz. So, Bronson Arroyo , will you pitch Alex Rodriguez any differently tonight in Yankee Stadium than you did the last time you faced him at Fenway Park July 24?",Sports,-13.187877054585964,2.4657586175827055
"Twins win 9th straight. Kyle Lohse pitched seven sharp innings, Michael Cuddyer went 3 for 4 with a homer, and the Minnesota Twins beat the Chicago White Sox, 10-1, at Minneapolis for their ninth straight victory.",Sports,2.1733828827004125,2.423227127256778
"Home runs, errors and Cubs, oh my. The Cubs third baseman homered, doubled and homered in his first three at-bats against Reds starting pitcher Josh Hancock at Great American Ball Park.",Sports,3.5383681996922185,1.1603658754257233
Rangers Reliever Suspended for Fan Fight (AP). AP - Texas Rangers pitcher Frank Francisco was suspended for the rest of the season and two teammates and a coach were suspended Friday after he threw a chair that hit a woman and broke her nose during a game against the Oakland Athletics earlier this week.,Sports,6.593238238916843,-0.12665201575777224
Rangers Reliever Francisco Suspended for Season. NEW YORK (Sports Network) - Texas Rangers relief pitcher Frank Francisco was suspended for the rest of the 2004 season Friday by Major League Baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.,Sports,6.20310509644553,-0.18106405102929762
Rangers Reliever Francisco Suspended for Season. NEW YORK (Sports Network) - Texas Rangers relief pitcher Frank Francisco was suspended for the rest of the 2004 season Friday by Major League Baseball after tossing a chair into the stands and hitting two fans in the head earlier this week.,Sports,6.149770145044773,-0.2579078566404312
"Rangers pitcher suspended for rest of season. Texas Rangers pitcher Frank Francisco, who was arrested Monday on a battery charge for throwing a chair at Oakland Athletics fans, was suspended for the rest of the season by Major League Baseball.",Sports,6.680756930933445,-0.1452650319906204
"Cards edge D-Backs; Webb gets quick heave. ST. LOUIS - Brandon Webb didn #39;t intentionally hit Cardinals starting pitcher Woody Williams with a pitch on Friday. Williams got nailed, and even he disagreed with home plate umpire Jerry Layne for ejecting",Sports,-10.629685755147488,3.184699829283145
Texas's Francisco banned for rest of year. Texas Rangers pitcher Frank Francisco was suspended for the rest of the season and fined yesterday for throwing a chair that hit a woman and broke her nose during a game in Oakland earlier this week.,Sports,6.738638286219089,-0.013239968952748093
Cardinals' Carpenter Leaves Game (AP). AP - St. Louis Cardinals pitcher Chris Carpenter left Saturday's start against the Arizona Diamondbacks in the fourth inning with a strained right biceps.,Sports,6.660950307474582,-0.5547560494514434
"Yankees Beat Up Red Sox 14-4, Widen Lead. NEW YORK - Jon Lieber nearly pitched a game for the ages. As it was, he was plenty good...",World,0.32953894578024645,-1.627274696168515
"Dominguez a late scratch Saturday, Benoit fills in. After appealing his 16-game suspension Friday night and pitching one inning in a mopup role against the Angels, Rangers right-hander Frank Francisco began serving his",Sports,4.2968889816860845,-1.1982067268463104
"Lowe throws stinker, Yanks turn it around: Red Sox #39; momentum &lt;b&gt;...&lt;/b&gt;. Terry Francona deployed three Gold Glove winners in his infield for the first time yesterday at Yankee Stadium in hope that their defensive expertise would aid the cause of sinkerball pitcher Derek Lowe stats, news.",Sports,2.996729497538059,-0.6575725715728729
"Manmohan Trip: PM To Raise Issues Of UN Reforms, Terrorism. New Delhi, Sept. 19 (NNN): Making a strong pitch for United Nations reforms and restructuring of the Security Council, Prime Minister Manmohan Singh on Sunday left for a nine-day trip to Britain and the United States.",World,-9.770329828633816,-3.584889594850156
"Marlins Top Braves, Keep Hopes Alive. Ismael Valdez pitched six solid innings, Jeff Conine drove in all three runs and the Florida Marlins averted a series sweep by beating the Atlanta Braves 3-0 on Sunday.",Sports,2.662770037279575,2.443829115095523
"Koizumi takes time out to throw ceremonial pitch at Yankees-Red &lt;b&gt;...&lt;/b&gt;. NEW YORK - Prime Minister Junichiro Koizumi hurled a ceremonial first pitch at the game between the New York Yankees and the Boston Red Sox on Sunday, with Yankees outfielder Hideki Matsui serving as catcher.",Sports,-11.326965685262234,2.597774561109927
Bonds drills 700th career homer. SAN FRANCISCO: Baseballer Barry Bonds hit his 700th career home run today when drilling a pitch from Jake Peavy into the left field seats in the third inning against the San Diego Padres.,Sports,-10.53512322462991,3.3504820424942046
"Bats were more than a bit wooden in series. NEW YORK -- Don't expect the Red Sox to buy the theory that the Yankees' pitching has declined. Not after the Sox managed only eight runs on 20 hits over three of the most important games of the season. While the Yankees hit .308 and scored 27 runs, the Sox mustered only a .200 average as two of their core ...",Sports,0.40398705445334215,-1.601034347352597
"Yanks Tattoo Martinez, Sox In 11-1 Rout. NEW YORKA weekend which began with rain and hope ended in sunshine and frustration for the Red Sox. Pedro Martinez allowed a two-run home run to Gary Sheffield on the fourth pitch of the game and the Yankees",Sports,-10.624006624593289,2.7398088533309966
"Report: \$15M ransom for Urbina #39;s mother. Kidnappers of Maura Villareal, mother of Detroit Tigers relief pitcher Ugueth Urbina, have demanded a ransom payment of \$15 million, according to Venezuela Electronic News.",Sports,5.2161321683983495,-0.49518675023040465
"Cubs Defeat Marlins, 5-1, in NL Showdown (AP). AP - Mark Prior allowed five hits in 7 2-3 innings to out-pitch Carl Pavano, and the Chicago Cubs moved one percentage point ahead of San Francisco atop the NL wild-card standings by beating the Florida Marlins 5-1 in the first game of a doubleheader Monday.",Sports,-9.924957628621609,2.9000089723495512
"Cubs Defeat Marlins, 5-1, in NL Showdown. MIAMI - Mark Prior allowed five hits in 7 2-3 innings to out-pitch Carl Pavano, and the Chicago Cubs moved one percentage point ahead of San Francisco atop the NL wild-card standings by beating the Florida Marlins 5-1 in the first game of a doubleheader",Sports,-9.928031320943386,2.9242423135665923
"Cubs Defeat Marlins, 5-1, in NL Showdown. MIAMI - Mark Prior allowed five hits in 7 2-3 innings to out-pitch Carl Pavano, and the Chicago Cubs moved one percentage point ahead of San Francisco atop the NL wild-card standings by beating the Florida Marlins 5-1 in the first game of a doubleheader Monday. Corey Patterson's two-run double in the second inning put the Cubs ahead to stay...",World,-9.908768053426297,2.9032893735794096
"Prior mows down Marlins in first of two. Mark Prior allowed five hits in 7 2/3 innings to outpitch Carl Pavano, and the Chicago Cubs moved one percentage point ahead of San Francisco atop the NL wild-card standings by beating the Florida Marlins 5-1 in the first game of a",Sports,2.6509861990074803,2.799699600401309
"Blue Jays Rookie Pitcher Handcuffs Yankees (AP). AP - Gustavo Chacin became the first lefty starter to win his major league debut against the Yankees in the Joe Torre era, pitching the Toronto Blue Jays past New York 6-3 Monday night.",Sports,3.896925196723192,3.511932666960147
"Orioles Slam Red Sox 9-6 (AP). AP - B.J. Surhoff hit a grand slam, and the Baltimore Orioles capitalized on the third straight poor start by a Boston pitcher to beat the Red Sox 9-6 on Monday night.",Sports,3.396160934792011,3.5976837236312895
"Tigers Defeat Indians 3-1 (AP). AP - Mike Maroth pitched splendidly into the seventh, and Dmitri Young and Brandon Inge homered to give the Detroit Tigers a 3-1 win over the Cleveland Indians on Monday night.",Sports,3.5082545622448613,3.724090870085147
"With Red Sox Gone, Thrill Is, Too. The luster and momentum of the Red Sox series faded away in a procession of confounding pitches by Toronto's Gustavo Chacin.",Sports,1.7888990684609105,-1.1108467619987457
"NL Wrap: Weathers Wins First Start in Six Years for Marlins. David Weathers pitched five strong innings in his first start for six years, leading the Florida Marlins to a 5-2 win over the Chicago Cubs and a split of their National League doubleheader in Miami Monday.",Sports,3.08525270663306,2.5140235978988676
"Vlad beaned in head during Angels game. Anaheim, CA (Sports Network) - Anaheim Angels outfielder Vladimir Guerrero was drilled on the left side of his head by a pitch from Mariners pitcher Ryan Franklin, forcing him out of Monday #39;s game in the first inning.",Sports,-10.45006405867532,3.4193459112075835
"This Date in Baseball (AP). AP - 1934 #151; Daffy Dean of the St. Louis Cardinals pitched a no-hitter against the Brooklyn Dodgers for 3-0 victory in the second game of an Ebbets Field doubleheader. Daffy's brother, Dizzy, held Brooklyn hitless for eight innings in the opener and won 13-0.",Sports,4.209576909170597,2.041250284376529
"Guerrero Beaned During Angels Game. ANAHEIM, Calif. (Sports Network) - Anaheim Angels outfielder Vladimir Guerrero was drilled on the left side of his head by a pitch from Mariners pitcher Ryan Franklin, forcing him out of Monday's game in the first inning.",Sports,-10.398776407613308,3.4041617471603423
Charting the Majors. * Guerrero beaned: Vladimir Guerrero left the Angels game against the Mariners in the first inning after being hit on the left side of the head by a pitch from Ryan Franklin.,Sports,-10.229296083821804,3.157656963529971
"Toronto Blue Jays News. As far as improbable endings go, this one has to rank high on the quot;Rudy quot; scale. Gustavo Chacin was the ultimate underdog on Monday night, a Double-A pitcher summoned to face the toughest team in the American League.",Sports,2.5043547197441747,-0.7998604815574615
"Guerrero Beaned During Angels Game. ANAHEIM, Calif. (Sports Network) - Anaheim Angels outfielder Vladimir Guerrero was drilled on the left side of his head by a pitch from Mariners pitcher Ryan Franklin, forcing him out of Monday's 5-2 win in the first inning.",Sports,-10.327424402608425,3.3719902593521147
"Guerrero Beaned During Angels Game (Reuters). Reuters - Anaheim Angels\outfielder Vladimir Guerrero was drilled on the left side of\his head by a pitch from Mariners pitcher Ryan Franklin,\forcing him out of Monday's 5-2 win in the first inning.",Sports,-10.386181230916531,3.3159003812698393
Chacin #39;s debut a gem. NEW YORKA journey from the sandlots of Venezuela to baseball #39;s biggest stage was something Blue Jays pitcher Gustavo Chacin pulled off with the help of a friend.,Sports,2.290855769739597,-1.7135068815322845
"Blue Jays activate Halladay from DL. Bronx, NY (Sports Network) - The Toronto Blue Jays activated pitcher Roy Halladay from the 15-day disabled list and he is expected to start Tuesday #39;s game against the New York Yankees.",Sports,6.289046411142795,-1.4642701786132781
"Briefly: Sun makes financial pitch. roundup Plus: PeopleSoft-Oracle trial delayed...IBM, Boeing team up for defense work...TI touts combo chip with VoIP, Wi-Fi...ContextWeb nabs \$3 million.",Sci/Tech,-9.441316004170925,-3.508527700242612
Sun makes financial pitch. The server maker plans to hold a series of technical workshops geared for developers that work at financial institutions.\,Sci/Tech,-9.337198610677273,-3.6403304975601167
"Briefly: Verizon sets up Iobi Home. roundup Plus: Sun makes financial pitch...PeopleSoft-Oracle trial delayed...IBM, Boeing team up for defense work.",Sci/Tech,-9.517886515035183,-3.558682624635312
"Briefly: House takes on piracy, 'video voyeurism'. roundup Plus: Verizon sets up Iobi Home...Sun makes financial pitch...PeopleSoft-Oracle trial delayed.",Sci/Tech,-9.488255854024441,-3.4389516752334566
"Japan seeks UN payback with permanent Security Council seat (AFP). AFP - Prime Minister Junichiro Koizumi pitched Japan's bid for a permanent UN Security Council seat to world leaders, calling it just reward for Tokyo's contributions to global peace and security.",World,5.043591265306919,0.8222664553550751
"Thin Crowd Watches Expos Beat Mets 6-1 (AP). AP - Tony Batista homered twice to reach 30 this season, Livan Hernandez pitched another complete game and the Montreal Expos beat the New York Mets 6-1 Tuesday night before just 3,839 at Olympic Stadium.",Sports,3.539764885530918,3.105558689299014
"Expos 6, Mets 1. Tony Batista homered twice to reach 30 this season, Livan Hernandez pitched another complete game and the Montreal Expos beat the New York Mets 6-1 Tuesday night before just 3,839 at Olympic Stadium.",Sports,2.932430808172672,3.1509669382003813
